Mission ID,Mission Date,Country,Target Country,Target City,Target Latitude,Target Longitude
100149,11/17/1944,USA,AUSTRIA,SALZBURG,47.78,13.03
100150,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100151,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100152,11/17/1944,USA,AUSTRIA,SALZBURG,47.78,13.03
100153,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100154,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100155,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100156,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100157,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100158,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100159,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100160,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100161,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100162,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100163,11/17/1944,USA,AUSTRIA,SALZBURG,47.78,13.03
100164,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100165,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100166,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100167,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100168,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100169,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100170,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100171,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100172,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100173,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100174,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100175,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100176,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100177,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100178,11/17/1944,USA,AUSTRIA,LEOBEN,47.37,15.12
100179,11/17/1944,USA,AUSTRIA,LEOBEN,47.37,15.12
100180,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100181,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100182,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100183,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100184,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100185,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100186,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100187,11/17/1944,USA,GERMANY,BLECHHAMMER,50.33,18.3
100188,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100189,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100190,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100191,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100192,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100193,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100194,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100195,11/17/1944,USA,AUSTRIA,GRAZ,47.07,15.43
100196,11/17/1944,USA,AUSTRIA,SALZBURG,47.78,13.03
100197,11/17/1944,USA,AUSTRIA,SALZBURG,47.78,13.03
100198,11/17/1944,USA,AUSTRIA,SALZBURG,47.78,13.03
100199,11/17/1944,USA,AUSTRIA,SALZBURG,47.78,13.03
100200,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100201,5/13/1944,USA,ITALY,PIGLIO,41.82,13.13
100232,5/13/1944,USA,ITALY,PICO,41.45,13.58
100233,5/13/1944,USA,ITALY,PICO,41.45,13.58
100280,5/13/1944,USA,FRANCE,BEAUM0NT SUR OISE,49.13,2.28
100281,5/13/1944,USA,FRANCE,BEAUM0NT SUR OISE,49.13,2.28
100282,5/13/1944,USA,FRANCE,BEAUVAIS,49.43,-2.08
100283,5/13/1944,USA,FRANCE,BEAUVAIS,49.43,-2.08
100284,5/13/1944,USA,FRANCE,MAISONCELLES,49.05,-0.54
100285,5/13/1944,USA,FRANCE,MAISONCELLES,49.05,-0.54
100286,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100287,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100288,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100289,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100290,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100291,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100292,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100293,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100294,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100295,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100296,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100297,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100298,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100299,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100300,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100377,4/21/1945,USA,AUSTRIA,ATTNANG,48.03,13.72
100378,4/21/1945,USA,AUSTRIA,ATTNANG,48.03,13.72
100379,4/21/1945,USA,AUSTRIA,SPITTAL,46.8,13.5
100380,4/21/1945,USA,AUSTRIA,ATTNANG,48.03,13.72
100381,4/21/1945,USA,AUSTRIA,ATTNANG,48.03,13.72
100382,4/21/1945,USA,AUSTRIA,ATTNANG,48.03,13.72
100383,4/21/1945,USA,AUSTRIA,ATTNANG,48.03,13.72
100384,4/21/1945,USA,AUSTRIA,MATREI,47.13,11.45
100385,4/21/1945,USA,AUSTRIA,MATREI,47.13,11.45
100386,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100387,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100388,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100389,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100390,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100391,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100392,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100393,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100394,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100395,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100396,4/21/1945,USA,AUSTRIA,KLAGENFURT,46.63,14.3
100397,4/21/1945,USA,AUSTRIA,MATREI,47.13,11.45
100398,4/21/1945,USA,AUSTRIA,MATREI,47.13,11.45
100399,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100400,4/21/1945,USA,FRANCE,44 40 N 006 20 E,44.67,6.33
100401,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100402,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100403,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100404,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100405,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100406,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100407,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100408,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100409,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100410,8/19/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100411,8/19/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100412,8/19/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100413,8/19/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100414,8/19/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100415,8/19/1941,GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7
100416,8/19/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
100417,8/19/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
100418,8/19/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
100419,8/19/1941,GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45
100420,8/19/1941,GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45
100421,8/19/1941,GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45
100422,8/19/1941,GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45
100423,8/19/1941,GREAT BRITAIN,GERMANY,HAMBURG,53.55,10
100424,8/19/1941,GREAT BRITAIN,GERMANY,HAMBURG,53.55,10
100425,8/19/1941,GREAT BRITAIN,FRANCE,HAZEBROUCK,50.72,2.53
100426,8/19/1941,GREAT BRITAIN,FRANCE,HAZEBROUCK,50.72,2.53
100427,8/19/1941,GREAT BRITAIN,GERMANY,JAGEL,54.45,9.53
100428,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100429,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100430,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100431,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100432,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100433,8/19/1941,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100434,8/19/1941,GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28
100435,8/19/1941,GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28
100436,8/19/1941,GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28
100437,8/19/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,TERSCHELLING,100.65,1000.65
100438,8/19/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,TERSCHELLING,100.65,1000.65
100439,8/19/1941,GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13
100440,8/19/1941,GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13
100441,8/19/1941,GREAT BRITAIN,DENMARK,,,
100442,8/19/1941,GREAT BRITAIN,DENMARK,,,
100443,8/19/1941,GREAT BRITAIN,DENMARK,,,
100445,8/20/1941,GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63
100446,8/20/1941,GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46
100447,8/20/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ALKMAAR,52.63,4.77
100448,8/20/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ALKMAAR,52.63,4.77
100449,8/21/1941,GREAT BRITAIN,FRANCE,CHOCQUES,50.53,2.57
100450,8/21/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,IJMUIDEN,52.47,4.6
100451,8/21/1941,GREAT BRITAIN,FRANCE,ST OMER,50.75,2.25
100452,8/21/1941,GREAT BRITAIN,FRANCE,ST OMER,50.75,2.25
100453,8/21/1941,GREAT BRITAIN,FRANCE,WATTEN,50.83,2.22
100454,8/21/1941,GREAT BRITAIN,FRANCE,WATTEN,50.83,2.22
100455,8/21/1941,SOUTH AFRICA,LIBYA,BARDIA,31.75,25.09
100456,8/21/1941,SOUTH AFRICA,LIBYA,MENASTIR,31.94,25.02
100457,8/22/1941,GREAT BRITAIN,GERMANY,HANAU,50.13,8.93
100458,8/22/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100459,8/22/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100460,8/22/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100461,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100462,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100463,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100464,8/22/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100465,8/22/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100466,8/22/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100467,8/22/1941,GREAT BRITAIN,GERMANY,RUSSELHEIM,50,8.33
100468,8/22/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100469,8/22/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100470,8/22/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100471,8/22/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100472,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100473,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100474,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100475,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100476,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100477,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100478,8/22/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
100479,8/22/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100480,8/22/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100481,8/22/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100482,8/22/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100483,8/22/1941,GREAT BRITAIN,FRANCE,ABBEVILLE,50.1,1.83
100484,8/22/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100485,8/22/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100486,8/22/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100487,8/22/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100488,8/22/1941,GREAT BRITAIN,BELGIUM,GHELUWE,50.8,3.07
100489,8/22/1941,GREAT BRITAIN,BELGIUM,GHELUWE,50.8,3.07
100490,8/22/1941,GREAT BRITAIN,BELGIUM,GHELUWE,50.8,3.07
100491,8/22/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100492,8/22/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100493,8/22/1941,GREAT BRITAIN,GERMANY,MAINZ,50,8.28
100494,8/22/1941,GREAT BRITAIN,GERMANY,MAINZ,50,8.28
100495,8/22/1941,GREAT BRITAIN,GERMANY,MAINZ,50,8.28
100496,8/22/1941,GREAT BRITAIN,BELGIUM,NIEUPORT,51.1,3.9
100497,8/22/1941,GREAT BRITAIN,BELGIUM,NIEUPORT,51.1,3.9
100498,8/22/1941,GREAT BRITAIN,BELGIUM,NIEUPORT,51.1,3.9
100499,8/22/1941,GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95
100500,8/22/1941,GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95
100501,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100502,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100503,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100504,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100505,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100506,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100507,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100508,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100509,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100510,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100511,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100512,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100513,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100514,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100515,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100516,11/17/1944,USA,AUSTRIA,47 20 N 013 00 E,47.33,13
100517,11/17/1944,USA,AUSTRIA,47 20 N 013 00 E,47.33,13
100518,11/17/1944,USA,AUSTRIA,47 20 N 013 00 E,47.33,13
100519,11/17/1944,USA,AUSTRIA,47 20 N 013 00 E,47.33,13
100520,11/17/1944,USA,AUSTRIA,47 20 N 013 00 E,47.33,13
100521,11/17/1944,USA,AUSTRIA,47 20 N 013 00 E,47.33,13
100522,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100523,11/17/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100561,11/17/1944,USA,HUNGARY,GYOR,47.68,17.63
100562,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100563,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100564,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100565,11/17/1944,USA,HUNGARY,GYOR,47.68,17.63
100566,11/17/1944,USA,HUNGARY,GYOR,47.68,17.63
100567,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100568,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100569,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100570,11/17/1944,USA,HUNGARY,GYOR,47.68,17.63
100571,11/17/1944,USA,HUNGARY,GYOR,47.68,17.63
100572,11/17/1944,USA,HUNGARY,GYOR,47.68,17.63
100573,11/17/1944,USA,HUNGARY,GYOR,47.68,17.63
100574,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100575,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100576,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100577,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100578,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100579,11/17/1944,USA,YUGOSLAVIA,MARIBOR,46.57,15.63
100580,11/17/1944,USA,YUGOSLAVIA,OBER DRAUBURG,46.6,15.03
100581,11/17/1944,USA,YUGOSLAVIA,OBER DRAUBURG,46.6,15.03
100582,11/17/1944,USA,YUGOSLAVIA,46 20 N 015 00 E,46.33,15
100583,11/17/1944,USA,YUGOSLAVIA,46 20 N 015 00 E,46.33,15
100584,11/17/1944,USA,ITALY,LAVIS,46.13,11.12
100585,11/17/1944,USA,ITALY,LAVIS,46.13,11.12
100586,11/17/1944,USA,ITALY,PADOVA,45.38,11.9
100587,11/17/1944,USA,ITALY,PADOVA,45.38,11.9
100588,11/17/1944,USA,ITALY,SANTA MARGHERITA,44.83,10.08
100589,11/17/1944,USA,ITALY,SANTA MARGHERITA,44.83,10.08
100590,11/17/1944,USA,ITALY,CALLIANO,45,8.25
100591,11/17/1944,USA,ITALY,CALLIANO,45,8.25
100592,11/17/1944,USA,ITALY,FAENZA,44.28,11.87
100593,11/17/1944,USA,ITALY,FAENZA,44.28,11.87
100594,11/17/1944,USA,ITALY,FAENZA,44.28,11.87
100595,11/17/1944,USA,ITALY,FAENZA,44.28,11.87
100596,11/17/1944,USA,YUGOSLAVIA,OBEDISCE,45.75,16.3
100597,11/17/1944,USA,YUGOSLAVIA,OBEDISCE,45.75,16.3
100598,11/17/1944,USA,ITALY,TOMBA DI PESARO,43.9,12.75
100599,11/17/1944,USA,ITALY,TOMBA DI PESARO,43.9,12.75
100600,11/17/1944,USA,ITALY,FAENZA,44.28,11.87
100601,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100602,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100603,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100604,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100605,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100606,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100607,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100608,5/13/1944,USA,GERMANY,BARTH,54.37,12.72
100609,5/13/1944,USA,GERMANY,BARTH,54.37,12.72
100610,5/13/1944,USA,GERMANY,BARTH,54.37,12.72
100611,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100612,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100613,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100614,5/13/1944,USA,GERMANY,STETTIN,53.42,14.57
100615,5/13/1944,USA,GERMANY,UNIDENTIFIED,,
100616,5/13/1944,USA,HOLLAND OR NETHERLANDS,UNIDENTIFIED,,
100617,5/13/1944,USA,GERMANY,UNIDENTIFIED,,
100618,5/13/1944,USA,HOLLAND OR NETHERLANDS,UNIDENTIFIED,,
100701,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100702,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100703,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100704,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100705,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100706,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100707,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100708,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100709,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100710,4/21/1945,USA,GERMANY,MUNICH,48.13,11.58
100711,4/21/1945,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100712,4/21/1945,GREAT BRITAIN,GERMANY,KIEL,54.33,10.15
100725,4/21/1945,GREAT BRITAIN,GERMANY,EGGEBEK,54.62,9.37
100733,4/21/1945,GREAT BRITAIN,DENMARK,AALBORG,57.05,9.92
100734,4/21/1945,GREAT BRITAIN,GERMANY,COPENHAGEN,55.68,12.58
100735,4/21/1945,GREAT BRITAIN,NORWAY,LISTA,58.17,6.83
100738,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100739,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100740,4/21/1945,USA,ITALY,CASALMAGGIORE,44.97,10.4
100741,4/21/1945,USA,ITALY,CASALMAGGIORE,44.97,10.4
100742,4/21/1945,USA,ITALY,CORTO,42.3,9.15
100743,4/21/1945,USA,ITALY,CORTO,42.3,9.15
100744,4/21/1945,USA,ITALY,FELONICA,44.98,11.37
100745,4/21/1945,USA,ITALY,FELONICA,44.98,11.37
100746,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
100747,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
100748,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
100749,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
100750,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100751,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100752,4/21/1945,USA,ITALY,SAN FELICE,41.23,13.08
100753,4/21/1945,USA,ITALY,SAN FELICE,41.23,13.08
100754,4/21/1945,USA,ITALY,SAN FELICE,41.23,13.08
100755,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100756,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100757,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
100758,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
100759,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100760,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100761,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
100762,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
100763,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100764,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100765,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100766,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100767,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100768,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100769,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100770,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100771,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100772,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
100773,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
100774,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
100775,4/21/1945,USA,ITALY,44 40 N 009 40 E,44.67,9.67
100776,4/21/1945,USA,ITALY,44 40 N 009 40 E,44.67,9.67
100777,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
100778,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
100779,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100780,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100781,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100782,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100783,4/21/1945,USA,ITALY,CASTEL MAGGIORE,44.57,11.38
100784,4/21/1945,USA,ITALY,CASTEL MAGGIORE,44.57,11.38
100785,4/21/1945,USA,ITALY,CREMONA,45.13,10.03
100786,4/21/1945,USA,ITALY,CREMONA,45.13,10.03
100787,4/21/1945,USA,ITALY,CASALMAGGIORE,44.97,10.4
100788,4/21/1945,USA,ITALY,CASALMAGGIORE,44.97,10.4
100789,4/21/1945,USA,ITALY,CREMONA,45.13,10.03
100790,4/21/1945,USA,ITALY,CREMONA,45.13,10.03
100791,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100792,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100793,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100794,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100795,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100796,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100797,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100798,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100799,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100800,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
100801,8/22/1941,GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95
100802,8/22/1941,GREAT BRITAIN,GERMANY,RUSSELHEIM,50,8.33
100803,8/22/1941,GREAT BRITAIN,GERMANY,TRIER,49.77,6.65
100804,8/22/1941,GREAT BRITAIN,GERMANY,,,
100805,8/22/1941,GREAT BRITAIN,LIBYA,TRIPOLI,32.92,13.08
100806,8/24/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
100807,8/24/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
100808,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100809,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100810,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
